judul,kategori,date,source
Ungkapan Kesedihan Untung Blangkon Sambil Menangis tentang Didi Kempot ,Seleb,"15/05/2020, 11:08 WIB",kompas.com
"Momen Kocak Ari Lasso Pasrah Gaya Rambutnya Diubah Nagita, Reaksi Anak Undang Gelak Tawa",Seleb,"13/05/2020, 07:07 WIB",kompas.com
YouTuber Ferdian Paleka Ditangkap di Tol Jakarta-Merak,Seleb,"08/05/2020, 06:31 WIB",kompas.com
YouTuber Ferdian Paleka Ditangkap Polisi,Seleb,"08/05/2020, 05:58 WIB",kompas.com
3 Kontroversi Roy Kiyoshi yang Jadi Sorotan Publik ,Seleb,"08/05/2020, 05:25 WIB",kompas.com
"Suteng Ulang Tahun, Ashanty: Hari Ini Bebas Nyuruh Kita Apa Aja",Seleb,"15/05/2020, 10:57 WIB",kompas.com
4 Kabar Terbaru Prambanan Jazz 2020 di Tengah Pandemi Covid-19,Musik,"15/05/2020, 10:41 WIB",kompas.com
"Jefri Nichol, Alasan Kontrak Panjang dengan PH hingga Isyaratkan Main Film Sri Asih",Seleb,"15/05/2020, 10:20 WIB",kompas.com
"Pengakuan Roy Kiyoshi, Butuh Pengobatan dan Syok Terjerat Narkoba",Seleb,"15/05/2020, 10:18 WIB",kompas.com
Nasib Film Biopik Ellyas Pical dan Penyesalan Jefri Nichol,Film,"15/05/2020, 10:17 WIB",kompas.com
"Keluh Kesah Boy William sebagai YouTuber, Sulit Raih 1 Juta Views Lagi hingga Merasa Ditampar Tuhan",Seleb,"13/05/2020, 06:47 WIB",kompas.com
Akhirnya Terungkap Sosok Pria di Video Peringatan Bioskop XXI,Hits,"13/05/2020, 06:27 WIB",kompas.com
[POPULER HYPE] Mulan Jameela Ambil Alih Medsos Ahmad Dhani | Dokter Jelaskan Penyakit Ashanty,Hits,"13/05/2020, 06:07 WIB",kompas.com
"Raffi Ahmad Marah, Rolls Royce Miliknya Diisi Bensin Eceran",Seleb,"18/05/2020, 14:21 WIB",kompas.com
Big Hit Benarkan Jungkook BTS Ada di Itaewon Saat Masa Social Distancing,Seleb,"18/05/2020, 14:16 WIB",kompas.com
"Erick Thohir: Sedih, Ini Talkshow Acara Favorit Saya Tak Tayang",Seleb,"18/05/2020, 13:57 WIB",kompas.com
"Ahmad Dhani: Cita-cita Saya Tuh Jadi Penyanyi Band di Kelab, Gaji Rp 8 Juta",Seleb,"18/05/2020, 13:54 WIB",kompas.com
"Kenang Masa Karantina Indonesian Idol, Judika: Mike Mohede Belum Pernah Pacaran",Seleb,"18/05/2020, 13:44 WIB",kompas.com
"Ditanya soal Nikah, Nafa Urbach: Anak Gue Enggak Bisa Terima Bapak Baru",Seleb,"18/05/2020, 13:31 WIB",kompas.com
Judika Sebut Penggemarnya dengan Fans Mendiang Mike Mohede Pernah Bersitegang,Seleb,"18/05/2020, 13:30 WIB",kompas.com
Judika Dua Hari Tak Percaya Ketika Mike Mohede Telah Tiada,Seleb,"18/05/2020, 13:03 WIB",kompas.com
"Jadi Villain di The Batman, Colin Farrell Sebut Porsi Perannya Kecil",Film,"18/05/2020, 12:52 WIB",kompas.com
"Konser Ambyar Tak Jogeti Lanjut, Promotor Pastikan Semua Tim Didi Kempot Terlibat",Musik,"18/05/2020, 12:50 WIB",kompas.com
"Tak Patuhi Social Distancing, Jungkook, Cha Eunwoo, Jaehyun, dan Mingyu Nongkrong di Itaewon",Seleb,"18/05/2020, 12:49 WIB",kompas.com
"Konser Ambyar Tak Jogeti Tetap Digelar dan 'Hadirkan' Didi Kempot, Bagaimana Caranya?",Musik,"18/05/2020, 12:30 WIB",kompas.com
"The Nest, Film Drama Dibintangi Jude Law Berharap Bisa Rilis September 2020",Film,"18/05/2020, 12:28 WIB",kompas.com
"Pidatonya di Film Independence Day Dipakai Trump, Aktor Bill Pullman Tak Terima",Seleb,"18/05/2020, 12:21 WIB",kompas.com
"Kenang 40 Hari Kepergian Glenn Fredly, Mutia Ayu: Cinta Kita Abadi",Seleb,"18/05/2020, 12:19 WIB",kompas.com
"Lebaran, Salman Khan Bagikan Bingkisan untuk 5.000 Keluarga",Seleb,"27/05/2020, 13:09 WIB",kompas.com
Priyanka Chopra Kenang Momen Manis Kencan Pertama dengan Nick Jonas,Seleb,"27/05/2020, 12:40 WIB",kompas.com
Referensi 5 Serial Hollywood Terbaru Netflix yang Tayang Juni 2020,Hits,"27/05/2020, 12:32 WIB",kompas.com
Para Member MONSTA X Bicara soal Album Fantasia X,Musik,"27/05/2020, 12:30 WIB",kompas.com
Rianti Cartwright: Masyarakat Masih Malu Membahas Kemandulan,Seleb,"27/05/2020, 12:12 WIB",kompas.com
Lagu V BTS untuk OST Itaewon Class Lampaui Rekor PSY di iTunes,Musik,"27/05/2020, 12:01 WIB",kompas.com
"Profil Preksha Mehta, Bintang India yang Meninggal Dunia di Usia 25 Tahun",Entertainment,"27/05/2020, 11:56 WIB",kompas.com
Ustaz Yusuf Mansur Jelaskan Soal Hoax Meninggalnya Mamah Dedeh,Hits,"27/05/2020, 11:53 WIB",kompas.com
"Ahmad Dhani Ulang Tahun, Mulan Jameela: Cita-citaku Tak Hanya di Dunia Bersamamu",Seleb,"27/05/2020, 11:45 WIB",kompas.com
"Sinopsis Film Insya Allah Sah 2, Usaha Raka Buat Penjahat Tobat ",Seleb,"27/05/2020, 11:35 WIB",kompas.com
"Rilis Teaser ""Lit"", Lay EXO Jadi Trending Topic Twitter",Seleb,"27/05/2020, 11:27 WIB",kompas.com
Andrea Bocelli Sekeluarga Ternyata Sempat Dinyatakan Positif Covid-19,Seleb,"27/05/2020, 11:11 WIB",kompas.com
"Hoaks Mamah Dedeh Meninggal Dunia, Abdel: Ini Sudah Keempat Kalinya",Seleb,"27/05/2020, 11:02 WIB",kompas.com
2 Hal yang Ingin Dilakukan Iwan Fals Usai Pandemi Corona ,Seleb,"27/05/2020, 10:55 WIB",kompas.com
"Sinopsis Film Skiptrace, Aksi Detektif Buru Sindikat Kriminal",Film,"27/05/2020, 10:48 WIB",kompas.com
"Tata Janeeta Akhiri Seri Foto ""Halu"" bersama Hyun Bin",Seleb,"20/05/2020, 13:26 WIB",kompas.com
"Gara-gara Foto Editan Menikah dengan Hyun Bin, Tata Janeeta Dimarahi Keluarga",Seleb,"20/05/2020, 13:25 WIB",kompas.com
"7 Fakta Dita Karang, Orang Indonesia Pertama yang Jadi Member Girlband Kpop",Seleb,"20/05/2020, 13:22 WIB",kompas.com
"Profil Gregory Tyree Boyce, Bintang Twilight yang Ditemukan Meninggal Bersama Kekasihnya",Entertainment,"20/05/2020, 13:13 WIB",kompas.com
"Lee Min Jung, Hyomin, dan Lee Joo Yeon, Minta Maaf Hadiri Acara Ultah Saat Pandemi Covid-19",Seleb,"20/05/2020, 13:03 WIB",kompas.com
"Makan Jagung Pakai Bor, Gigi Depan Jason Derulo Patah",Seleb,"20/05/2020, 12:39 WIB",kompas.com
Gisel Khawatir Tak Bisa Mendidik Gempita dengan Baik,Seleb,"20/05/2020, 12:21 WIB",kompas.com
May Lee Blak-blakan Bicara Kasus Dugaan Kekerasan terhadap Anak,Seleb,"20/05/2020, 12:10 WIB",kompas.com
"Ungkap Rencana Menikah, Atta Halilintar Ingin Seperti Raffi Ahmad dan Nagita",Seleb,"20/05/2020, 12:07 WIB",kompas.com
"Luka Luna Maya, Sulit Maafkan Ariel NOAH, Tersadar Nasihat Edric Tjandra",Seleb,"20/05/2020, 12:02 WIB",kompas.com
Universitas di Amerika Gelar Nonton Bareng Film Liam dan Laila,Film,"20/05/2020, 11:58 WIB",kompas.com
Ketika Agnez Mo Ajarkan Jason Derulo Bahasa Indonesia Lewat TikTok,Seleb,"20/05/2020, 11:46 WIB",kompas.com
"Kepo Kedekatan Aurel dan Atta Halilintar, Nagita Slavina: Gue Doakan Benaran Nikah",Seleb,"20/05/2020, 11:30 WIB",kompas.com
"Berkarya di Tengah Pandemi, Ghea & Ghia Rilis Dua Lagu Baru",Musik,"20/05/2020, 11:17 WIB",kompas.com
"Unggah Video di Balik Layar Iklan Mi, Sikap Siwon pada Staf Tuai Pujian",Seleb,"20/05/2020, 10:59 WIB",kompas.com
Hati Azis Gagap Tak Tenang dan Bagikan 250 Sembako kepada yang Membutuhkan,Seleb,"21/05/2020, 08:19 WIB",kompas.com
Narji Aktif Jadi Petani Sayuran dan Tempat Mengadu Ketika Ada Masalah,Seleb,"21/05/2020, 08:00 WIB",kompas.com
"Lathi Challenge, Jharna Bhagwani Viralkan Lagi Lagu Milik Weird Genius",Musik,"21/05/2020, 07:32 WIB",kompas.com
Canda Kiky Saputri kepada Nia Ramadhani Soal Cium Ardi Bakrie hingga Roasting Artis,Seleb,"21/05/2020, 07:16 WIB",kompas.com
[POPULER HYPE] Fakta Seputar Dita Karang | Respons Kocak Kiky Saputri Saat Dihubungi Nia Ramadhani,Hits,"21/05/2020, 06:21 WIB",kompas.com
"Raffi Ahmad Jodohkan Merry dengan Asisten Vega Darwanti, Berhasil?",Seleb,"21/05/2020, 05:02 WIB",kompas.com
YouTube Film Festival Akan Siarkan Percakapan Bong Joon Ho dan Song Kang Ho dari Parasite,Film,"29/05/2020, 15:58 WIB",kompas.com
"Diminta Jadi Notaris, Olla Ramlan Malah Terjun ke Dunia Sinetron",Seleb,"29/05/2020, 15:54 WIB",kompas.com
"Tak Melulu soal Senang, Tasya Kamila Ungkap Tantangan Kuliah di Luar Negeri",Seleb,"29/05/2020, 15:52 WIB",kompas.com
"Yuk, Berinteraksi Langsung dengan Para Idola Kpop Lewat Idol Station",Musik,"29/05/2020, 15:43 WIB",kompas.com
"Rayakan Lebaran Virtual, Nikita Mirzani: THR Ditransfer ",Seleb,"29/05/2020, 15:42 WIB",kompas.com
"Awal Bertemu Mamah Dedeh, Abdel: Ini Emak-emak Galak, tapi Kocak",Seleb,"29/05/2020, 15:27 WIB",kompas.com
"Baru Rilis, Lagu Kolaborasi Lady Gaga dan BLACKPINK Puncaki iTunes 57 Negara",Musik,"29/05/2020, 15:17 WIB",kompas.com
"Hospital Playlist Berakhir, Para Pemain Antusias Sambut Musim Kedua",Film,"29/05/2020, 15:10 WIB",kompas.com
"Sinopsis Film Flight 555, Kisahkan Upaya Pembajakan Pesawat",Film,"29/05/2020, 14:57 WIB",kompas.com
"Kenang Sang Ayah, Olla Ramlan: Papaku Berada, tapi Kami Tak Dimanjakan",Seleb,"29/05/2020, 14:42 WIB",kompas.com
"DAY6 Dibuntuti Sasaeng, JYP Entertaiment Beri Peringatan Tegas ",Musik,"29/05/2020, 14:23 WIB",kompas.com
Reaksi Ayah Tiara Idol Saksikan Dul Jaelani Bawakan Lagu Berjudul Tiara,Seleb,"29/05/2020, 14:18 WIB",kompas.com
NCT 127 dan Lay EXO Disebut Belum Dibayar untuk Proyek Tribute Michael Jackson,Musik,"29/05/2020, 14:17 WIB",kompas.com
Nikita Mirzani Siap Kembali Bekerja Bulan Juni,Seleb,"29/05/2020, 14:04 WIB",kompas.com
"Tamat, Episode Terakhir Hospital Playlist Raih Rating Tertinggi",Hits,"29/05/2020, 13:52 WIB",kompas.com
"Fairuz A Rafiq Dibuat Kesal Suami, Ternyata Sonny Septian Berikan Kejutan Romantis",Seleb,"22/05/2020, 12:46 WIB",kompas.com
"Sinopsis Rush, Rivalitas Abadi James Hunt dan Niki Lauda",Film,"22/05/2020, 12:40 WIB",kompas.com
"Dulu LDR Kini Serumah, Suami Rina Nose: Udah Tahu Gimana Semua",Seleb,"22/05/2020, 12:13 WIB",kompas.com
"Anang Belum Bertemu Pria Gentleman untuk Aurel, Begini Reaksi Atta",Seleb,"22/05/2020, 11:58 WIB",kompas.com
Inul Daratista hingga Siwon Dukung Konser One Love Asia UNICEF,Musik,"22/05/2020, 11:34 WIB",kompas.com
Indra Brasco dan Mona Ratuliu Masih Mencari Nama Anak Keempatnya ,Seleb,"22/05/2020, 11:19 WIB",kompas.com
"Mona Ratuliu Melahirkan di Tengah Pandemi, Indra Brasco Tak Bisa Menemani",Seleb,"22/05/2020, 11:15 WIB",kompas.com
"Foto Mesra T.O.P BIGBANG Beredar, Begini Tanggapan Agensi",Seleb,"22/05/2020, 11:09 WIB",kompas.com
"Mona Ratuliu Melahirkan Anak Keempat, Indra Brasco: Posisi Bayi Sempat Sungsang",Seleb,"22/05/2020, 10:53 WIB",kompas.com
"Kepada Helmy Yahya, Ruben Onsu Ungkap Status Betrand Peto",Musik,"22/05/2020, 10:53 WIB",kompas.com
"Mengenal Lathi, Lagu Kolaborasi Weird Genius dan Sara Fajira",Musik,"22/05/2020, 10:42 WIB",kompas.com
"Dapat Tawaran Jadi Kepala Daerah, Anang Hermansyah Pilih Mundur demi Keluarga",Seleb,"22/05/2020, 10:29 WIB",kompas.com
"Ivan Gunawan: Aku Rindu Panggung, Jubah Glamor, Perhiasan Berlian",Seleb,"22/05/2020, 10:14 WIB",kompas.com
"Suho EXO Ulang Tahun Ke-29, Intip Transformasi dari Kecil hingga Kini",Seleb,"22/05/2020, 10:06 WIB",kompas.com
10 Aktor Korea dengan Fakta Unik di Luar Hal Akting,Hits,"22/05/2020, 09:55 WIB",kompas.com
"Bahagia, Maia Estianty: Saya Memetik Kehidupan dari Masa Lalu",Seleb,"30/05/2020, 13:23 WIB",kompas.com
"Patuhi Anjuran Cegah Covid-19, Sophia Latjuba 2 Bulan Lebih Tak Keluar Rumah",Seleb,"28/05/2020, 16:30 WIB",kompas.com
"Kalina Ocktaranny Larang Anaknya Bersekolah di Tengah Pandemi, Tak Masalah Tak Naik Kelas",Seleb,"19/05/2020, 14:03 WIB",kompas.com
"Tak Kapok Menikah Lagi, Tata Janeeta Idamkan Pria Jawa",Seleb,"19/05/2020, 13:50 WIB",kompas.com
Sekuel Sonic The Hedgehog Disiapkan,Film,"30/05/2020, 11:54 WIB",kompas.com
"Sosok Mamah Dedeh di Mata Abdel Achrian, Kesan Galak tetapi Penuh Kepedulian",Seleb,"30/05/2020, 10:48 WIB",kompas.com
"3 Fakta Menarik Bintang Emon, Beli Kamera Rp 60 Juta hingga Rambah YouTube  ",Seleb,"30/05/2020, 10:21 WIB",kompas.com
"Sinosis Film London Love Story 2, Ketika Caramel Bertemu Sosok Baru di Swiss ",Film,"30/05/2020, 10:02 WIB",kompas.com
"Sinopsis 200 Pounds Beauty, Perempuan yang Ubah Penampilan demi Cita-cita",Seleb,"30/05/2020, 09:52 WIB",kompas.com
"Hobi Menulis Jurnal di Buku, Andien: Aku Orang Lama Kali Ya",Seleb,"28/05/2020, 16:29 WIB",kompas.com
Tara Budiman hingga Desta Bakal Meriahkan Podcast di Spotify ,Seleb,"28/05/2020, 16:21 WIB",kompas.com
"Bicara Konten Medsos, Andien: Aku Pastikan Bermanfaat Buat Banyak Orang",Seleb,"28/05/2020, 16:17 WIB",kompas.com
Cerita Ganindra Bimo Kalut Saat Nyaris Kehilangan Andrea Dian,Seleb,"28/05/2020, 16:15 WIB",kompas.com
"Kerap Tampil Ceria, Boy William Ungkap 2 Momen Tersedih dalam Hidupnya",Seleb,"28/05/2020, 15:54 WIB",kompas.com
"Sinopsis Dulhan Hum Le Jayenge, Niat Balas Dendam Salman Khan Berujung Cinta",Film,"28/05/2020, 15:44 WIB",kompas.com
Boy William Beberkan Alasan Jatuh Cinta pada Musik YG Entertainment,Musik,"28/05/2020, 15:43 WIB",kompas.com
"Sinopsis Film Susah Sinyal, Sisi Lain Hubungan Ibu dan Anak",Film,"28/05/2020, 15:35 WIB",kompas.com
"Ahmad Dhani Ulang Tahun: Al Ghazali Ucap Doa, El Rumi Beri Satu Pesan",Seleb,"28/05/2020, 15:10 WIB",kompas.com
"Unggah Rekaman CCTV, Robby Purba Minta Pencuri Motornya Ditangkap",Seleb,"28/05/2020, 15:10 WIB",kompas.com
"Foto Terbaru Suho EXO dari Wamil, Gagah dan Ganteng dengan Kepala Plontos",Seleb,"19/05/2020, 13:37 WIB",kompas.com
Rina Nose: Selama Ini Saya Sangat Menolak Komedi dengan Unsur Menghina,Seleb,"19/05/2020, 13:37 WIB",kompas.com
"Takut Dikarantina, Fitri Tropica Pilih Ambil Kerjaan di Rumah",Seleb,"19/05/2020, 13:14 WIB",kompas.com
Curhat Sandra Dewi Menyusui Selama Pandemi Virus Corona,Seleb,"19/05/2020, 13:09 WIB",kompas.com
"Dua Kali Gagal Berumah Tangga, Tata Janeeta Lebih Waspada Pilih Calon Suami",Seleb,"19/05/2020, 13:02 WIB",kompas.com
"Di-bully gara-gara Rolls Royce Raffi Ahmad, Denny Cagur Tuntut Permintaan Maaf",Seleb,"19/05/2020, 12:54 WIB",kompas.com
"Soal Dugaan Pelecehan Marga Latuconsina, Rina Nose Siap Diperiksa Polisi",Seleb,"19/05/2020, 12:44 WIB",kompas.com
"Akhirnya Hamil Lagi Setelah Menanti 8 Tahun, Rachel Maryam Ucap Syukur",Seleb,"19/05/2020, 12:44 WIB",kompas.com
"Dianggap Lecehkan Marga Latuconsina, Rina Nose Menyesal dan Minta Maaf ",Seleb,"19/05/2020, 12:33 WIB",kompas.com
"Tamat, Ini 3 Fakta Drama Hospital Playlist",Seleb,"30/05/2020, 09:38 WIB",kompas.com
Pandangan 5 Selebritas Tanah Air Jelang Penerapan New Normal ,Seleb,"30/05/2020, 09:29 WIB",kompas.com
"El Rumi Diminta Ikuti Anjuran Maia Estianty, Ahmad Dhani Marah",Seleb,"30/05/2020, 09:21 WIB",kompas.com
"Sinopsis London Love Story, Kisah Empat Orang yang Bergelut dengan Cinta dan Masa Lalu",Film,"30/05/2020, 09:10 WIB",kompas.com
"Sinopsis Film Chaahat, Kisah Cinta yang Obsesif",Seleb,"30/05/2020, 09:04 WIB",kompas.com
"Ahmad Dhani Sebut Lagu Kangen Kacangan, Kok Bisa?",Musik,"30/05/2020, 08:54 WIB",kompas.com
"Sinopsis Film Krrish, Kisah Seorang Pahlawan Super",Film,"30/05/2020, 08:34 WIB",kompas.com
"Pandemi Covid-19, Teater Sinden Republik Bakal Disiarkan Secara Daring",Film,"30/05/2020, 08:26 WIB",kompas.com
"Sinopsis Film Assalamualaikum Beijing, Menemukan Cinta Lagi di Negeri Orang",Film,"30/05/2020, 08:12 WIB",kompas.com
Kim Hee Ae: Memang Ada yang Tidak Suka BTS?,Seleb,"28/05/2020, 14:47 WIB",kompas.com
"Sinopsis Film Dhoom, Aksi Abishek Bachchan Tangkap Penjahat Ulung",Film,"28/05/2020, 14:46 WIB",kompas.com
"Di Rumah Saja, Ferry Salim Mengaku Jadi Suka Nonton Drama Korea",Seleb,"28/05/2020, 14:32 WIB",kompas.com
"Jika Hyun Bin di Jakarta, Tata Janeeta: Gue Langsung Bawa ke KUA",Seleb,"19/05/2020, 12:31 WIB",kompas.com
"Raffi Ahmad Kesal Rolls Royce Buat Jemur Rengginang, Ini Penjelasan Denny Cagur",Seleb,"19/05/2020, 12:17 WIB",kompas.com
"Takut Jadi Carrier Covid-19 untuk Orangtua, Fitri Tropica Tahan Diri Tak Mudik",Seleb,"19/05/2020, 12:15 WIB",kompas.com
"Usir Bosan di Rumah, Masayu Anastasia Belajar Memasak",Seleb,"19/05/2020, 12:14 WIB",kompas.com
Andien Aisyah Bagi Tips Beradaptasi di Tengah Pandemi Corona,Seleb,"28/05/2020, 14:05 WIB",kompas.com
"Sinopsis Film Bulan Terbelah di Langit Amerika, Kisah Pasca-Tragedi 9/11",Film,"26/05/2020, 12:59 WIB",kompas.com
"Ari Lasso: Gue Sudah 19 Tahun Bebas dari Narkoba, Bukan Kaleng-kaleng",Seleb,"30/04/2020, 04:24 WIB",kompas.com
Rinni Wulandari Kasihan Kekeyi Dihujat karena Lagu Keke Bukan Boneka,Seleb,"01/06/2020, 22:26 WIB",kompas.com
Baekhyun Jelaskan Makna Nama Album Delight dan Lagu Candy,Musik,"26/05/2020, 12:46 WIB",kompas.com
"Comeback Solo, Baekhyun EXO Mengaku Gugup",Musik,"26/05/2020, 12:25 WIB",kompas.com
Raffi Ahmad Akan Tekuni Profesi Ini jika Tidak Jadi Artis ,Musik,"26/05/2020, 12:16 WIB",kompas.com
"Via Vallen Curhat Adiknya Positif Corona, Keluarga Panik Takut Dikucilkan",Seleb,"26/05/2020, 12:15 WIB",kompas.com
[POPULER HYPE] Mengenang Para Pemain Si Doel | Baim Wong Dipuji CEO YouTube | Irrfan Khan Meninggal,Hits,"30/04/2020, 04:09 WIB",kompas.com
Rinni Wulandari Bantah Pansos Kekeyi: Aku dari Dulu Sudah di Industri Musik,Seleb,"01/06/2020, 22:15 WIB",kompas.com
"Takut Ketagihan, Rinni Wulandari Ogah Nonton Drama Korea",Seleb,"01/06/2020, 21:11 WIB",kompas.com
"3 Bulan di Rumah, Rinni Wulandari Semakin Dekat dengan Jevin Julian",Seleb,"01/06/2020, 21:03 WIB",kompas.com
Mona Ratuliu dan Indra Brasco Masih Galau Tentukan Nama Anak Keempat,Seleb,"01/06/2020, 20:10 WIB",kompas.com
"Sinopsis Film Minions, Kisah Awal Para Minion Mencari Majikan Jahat",Film,"26/05/2020, 11:57 WIB",kompas.com
"Niat Jual Rumah Almarhum Olga Syahputra, Billy Akui Tak Kuat Biayai Perawatan",Seleb,"26/05/2020, 11:52 WIB",kompas.com
"Sinopsis Film Tekken 2: Kazuya's Revenge, Pencarian Jati Diri ",Film,"26/05/2020, 11:47 WIB",kompas.com
"Sapa Krisdayanti di Instagram, Aurel Hermansyah: WhatsApp Aku Enggak Dibalas",Seleb,"26/05/2020, 11:45 WIB",kompas.com
"Rayakan 12 Tahun Debut, SHINee Tulis Surat Menyentuh untuk Fans",Musik,"26/05/2020, 11:31 WIB",kompas.com
"Ungkap Kondisi Adiknya yang Kena Covid-19, Via Vallen: Corona Bukan Aib!",Seleb,"26/05/2020, 11:19 WIB",kompas.com
Siwon Geram Ada Akun Bodong Mengatasnamakan Dirinya untuk Galang Dana,Seleb,"01/06/2020, 19:26 WIB",kompas.com
Prilly Latuconsina Menangis Sang Adik Prank Jual Tas Chanel Kesayangannya,Seleb,"01/06/2020, 19:11 WIB",kompas.com
"Zaskia Gotik: Alhamdulillah Eneng Jodohnya Cepat, Nikah Cepat, Dapat Momongan Cepat ",Seleb,"01/06/2020, 18:26 WIB",kompas.com
"Menikah dengan Reino Barack, Syahrini Merasa Haters-nya Semakin Kelewat Batas",Seleb,"01/06/2020, 18:00 WIB",kompas.com
Zaskia Gotik Hamil Anak Pertama dengan Sirajuddin Mahmud Sabang,Seleb,"01/06/2020, 17:02 WIB",kompas.com
"Chelsea Olivia Hamil, Nastusha Marah jika Ibunya Makan Makanan Pedas",Seleb,"01/06/2020, 16:48 WIB",kompas.com
"Fakta di Balik Penampilan The Sacred Riana di Program TV Amerika, Masters of Illusion",Hits,"26/05/2020, 11:17 WIB",kompas.com
"Unggah Foto Oplas Challenge, Baim Buat Netizen Syok Sekaligus Tertawa",Seleb,"26/05/2020, 11:07 WIB",kompas.com
Giring Ganesha Isi Hari Kedua Lebaran dengan Panen Kangkung dan Pakcoy,Seleb,"26/05/2020, 10:51 WIB",kompas.com
"Ruben Onsu Sebut Raffi Ahmad Tak Mau Rafathar Lahir Tanggal 15 Agustus, Kenapa?",Seleb,"26/05/2020, 10:43 WIB",kompas.com
Zaskia Gotik: Alhamdulillah Eneng Akhirnya Ngerasain Punya Buku Nikah,Seleb,"01/06/2020, 16:32 WIB",kompas.com
"Ditangkap karena Narkoba, Dwi Sasono Ajukan Asesmen Rehabilitasi",Seleb,"01/06/2020, 16:13 WIB",kompas.com
"Lagunya Diduga Plagiat, Kekeyi Menangis Takut Masuk Penjara",Hits,"01/06/2020, 16:01 WIB",kompas.com
"Isi Waktu Selama Pandemi, Dwi Sasono Sudah Sebulan Konsumsi Ganja",Seleb,"01/06/2020, 15:54 WIB",kompas.com
"Sepekan Dwi Sasono Ditahan, Widi Mulia Putar Lagu ""Wahai Kau Tuan""",Seleb,"03/06/2020, 21:58 WIB",kompas.com
3 Kalimat Legendaris Kim Go Eun di Drama The King: Eternal Monarch,Musik,"03/06/2020, 21:27 WIB",kompas.com
"Sinopsis Serial Dark Season 3, Kisah Penuh Intrik di Kota Fiktif",Film,"03/06/2020, 21:15 WIB",kompas.com
Ashanty Fans Berat Lee Min-ho: Baru Kali Ini Sampai Begini...,Seleb,"03/06/2020, 21:04 WIB",kompas.com
"Kepada Deddy Corbuzier, Jharna Bhagwani Awalnya Tak Tahu Lagu Lathi dan Weird Genius",Hits,"03/06/2020, 20:22 WIB",kompas.com
Widi Mulia Unggah Foto Anjing: Ada yang Kangen Diajak Main Bapaknya...,Seleb,"03/06/2020, 20:13 WIB",kompas.com
"Atta Halilintar Tawar Murah Rumah Anang, Raffi Ahmad Pasang Harga Tinggi",Seleb,"03/06/2020, 20:01 WIB",kompas.com
Kondisi Dwi Sasono Setelah Sepekan Ditahan karena Kasus Narkoba,Seleb,"03/06/2020, 19:57 WIB",kompas.com
"Sinopsis Serial Money Heist, Aksi Perampokan yang Didalangi The Professor",Film,"03/06/2020, 19:46 WIB",kompas.com
"Siwon: Kalau Saya Bilang Suka Membaca, Itu Terdengar Munafik",Seleb,"03/06/2020, 19:39 WIB",kompas.com
Raffi Ahmad Merinding Ingat Masa Sulit Anang Hermansyah Saat Berpisah dari Krisdayanti,Seleb,"03/06/2020, 19:38 WIB",kompas.com
"Tertunda karena Corona, Syuting Mission: Impossible 7 Dimulai September",Film,"03/06/2020, 19:33 WIB",kompas.com
"Widi Mulia Belum Jenguk Dwi Sasono, Kenapa?",Seleb,"03/06/2020, 19:24 WIB",kompas.com
"Tertarik Beli Rumah Anang, Raffi Ahmad Puji dan Kenang Masa Terpuruk Suami Ashanty",Seleb,"03/06/2020, 19:07 WIB",kompas.com
"Profil Jharna Bhagwani, MUA Remaja yang Viral dengan Lathi Challenge",Hits,"03/06/2020, 18:52 WIB",kompas.com
"Ketika Haykal Kamil, Alyssa Soebandono, dan Jordi Ronsu Reuni Bahas Sinetron",Seleb,"04/06/2020, 23:14 WIB",kompas.com
Pengakuan Haykal Kamil Dibayang-bayangi Popularitas Zaskia Adya Mecca,Seleb,"04/06/2020, 22:23 WIB",kompas.com
"Cerita Jordi Onsu Main Sinetron Pertama Kali, Ibunda Bahagia hingga Bersedekah",Seleb,"04/06/2020, 21:49 WIB",kompas.com
"Wajah Park Bom Berubah, Agensi Bantah Lakukan Operasi Plastik",Seleb,"04/06/2020, 21:09 WIB",kompas.com
"Shireen Sungkar Akui Sangat Berdosa Ketika Ingat Hamil Shafiyyah, Kenapa?",Seleb,"04/06/2020, 20:54 WIB",kompas.com
"Kepada Zaskia Adya Mecca, Teuku Wisnu: Kamu Enggak Tahu Anak Mana yang Akan Kasih Mahkota ke Surga",Seleb,"04/06/2020, 20:50 WIB",kompas.com
Pengakuan Sule Pernah Dagang Permen Karet di Kelas,Seleb,"04/06/2020, 20:22 WIB",kompas.com
"Zaskia Adya Mecca Menangis Ceritakan Hamil Anak Kelima, Shireen Sungkar Kebingungan",Seleb,"04/06/2020, 20:14 WIB",kompas.com
"Rilis Lagu Versi Korea, Rossa Sudah Jadi Artis SM Entertainment sejak 2 Tahun Lalu",Musik,"04/06/2020, 20:07 WIB",kompas.com
Zaskia Adya Mecca Ungkap Alasan Tutupi Kehamilannya yang Kelima,Seleb,"04/06/2020, 19:35 WIB",kompas.com
Sule Ingin Temukan Wanita yang Tahu Rasanya Hidup Susah,Seleb,"04/06/2020, 19:24 WIB",kompas.com
"Kakak Kandung: Didi Kempot Enggak Ngomong kalau Sakit, Mungkin Kelelahan",Seleb,"05/05/2020, 09:35 WIB",kompas.com
"Tips Pernikahan Langgeng Shandy Aulia, Beri Pengampunan dan Jangan Egois",Seleb,"04/06/2020, 19:20 WIB",kompas.com
