judul,kategori,source,date
Ibu Taylor Swift Idap Tumor Otak Usai Didiagnosis Kanker,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
Pamela Anderson Telah Menikah dengan Produser Hollywood,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
Arie Dagienkz dan Pesohor Dukung Mian Tiara Ungkap Pelecehan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/24
Aktris Perempuan Tanah Jahanam Klaim Dilecehkan Aktor Senior,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/24
Tangis Justin Bieber Pecah saat Kenang Kepahitan Masa Lalu,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/24
Ozzy Osbourne Akui Mengidap Parkinson,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
Taeyang BIGBANG soal Skandal Seungri dan Tampil di Coachella,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
"Ingin Punya Anak Lagi, Siti Nurhaliza Berencana Rehat Nyanyi",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
Lee Jae Jin FT Island Resmi Jalani Wajib Militer,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
Ariana Grande Balas Manis Pesan Yeri Red Velvet di Instagram,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/24
"Ingin Hidup Mandiri, Harry-Meghan Masih Belum Teken Proyek",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/21
Jennifer Aniston Tak Percaya Diperhatikan Brad Pitt,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/21
"Koleksi Mobil Paul Walker Terjual Rp31,3 Miliar",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/21
